Gene name	Gene stable ID
GNAI2P1	ENSG00000255749
CRISPLD2	ENSG00000103196
AC104825.2	ENSG00000249145
AC104825.1	ENSG00000248986
AC092757.1	ENSG00000241640
GABRQ	ENSG00000268089
FAM13C	ENSG00000148541
FGFRL1	ENSG00000127418
AC073359.2	ENSG00000243969
TNPO1P3	ENSG00000229586
U2AF1L4	ENSG00000161265
RPL7AP30	ENSG00000241741
C15orf32	ENSG00000183643
EBF4	ENSG00000088881
AC215996.1	ENSG00000281995
SFTA1P	ENSG00000225383
AL049712.1	ENSG00000228293
AC087388.1	ENSG00000262251
AL021918.1	ENSG00000270666
IDH3B	ENSG00000101365
AC015820.1	ENSG00000240298
AC011468.1	ENSG00000260160
AC239873.1	ENSG00000281077
PUF60	ENSG00000274081
ARHGEF40	ENSG00000165801
TRAPPC8	ENSG00000153339
CDH2	ENSG00000170558
Z70280.1	ENSG00000231643
AC145285.5	ENSG00000261419
CISD1	ENSG00000122873
MED10	ENSG00000133398
LINC01410	ENSG00000238113
AL645933.2	ENSG00000272221
FKBP4P7	ENSG00000235256
TMEM215	ENSG00000188133
AC005162.3	ENSG00000272568
AP001180.1	ENSG00000260779
AL589642.1	ENSG00000223440
MTND2P30	ENSG00000227937
ZCCHC24	ENSG00000165424
RAB28P2	ENSG00000236825
RANP8	ENSG00000233524
AL133268.3	ENSG00000229313
KLF17	ENSG00000171872
PMS2P3	ENSG00000127957
ASS1P1	ENSG00000220517
AC023886.2	ENSG00000250966
AL160400.1	ENSG00000272053
TFCP2L1	ENSG00000115112
AL132780.2	ENSG00000258457
AC007255.1	ENSG00000223813
AC007349.4	ENSG00000272984
CLMN	ENSG00000165959
BLOC1S6	ENSG00000104164
AL607028.1	ENSG00000232739
AC016383.1	ENSG00000266335
ZFP36L2	ENSG00000152518
SMC5	ENSG00000198887
HLA-Z	ENSG00000235301
AC027216.1	ENSG00000265712
LDLRAP1	ENSG00000157978
FMO2	ENSG00000094963
CRYBB1	ENSG00000100122
EXOC5	ENSG00000070367
A4GNT	ENSG00000118017
UBXN6	ENSG00000167671
CTRL	ENSG00000141086
AC026774.1	ENSG00000248127
TRBJ2-6	ENSG00000282154
RPL30P13	ENSG00000229014
C12orf40	ENSG00000180116
AC011453.1	ENSG00000269842
PDZD11	ENSG00000120509
TRIM60P10Y	ENSG00000232976
AC097478.3	ENSG00000276542
HMGN2P17	ENSG00000238249
NOD2	ENSG00000167207
ALAS2	ENSG00000158578
SYNDIG1	ENSG00000101463
AC022296.1	ENSG00000214301
AC104837.2	ENSG00000238015
LINC01647	ENSG00000235643
BPIFB1	ENSG00000125999
AL590399.5	ENSG00000233651
DDX3P3	ENSG00000251571
AC007283.2	ENSG00000235579
SPATA25	ENSG00000149634
NRBF2P3	ENSG00000237415
GDF3	ENSG00000184344
MAMDC2	ENSG00000165072
ZNF965P	ENSG00000282352
AC008434.1	ENSG00000249655
AL590326.1	ENSG00000239365
B4GALT4	ENSG00000121578
ZNF550	ENSG00000251369
AC243964.1	ENSG00000224366
OR13C7	ENSG00000243641
NR2C2	ENSG00000177463
ALDH3A1	ENSG00000108602
ZDHHC20P4	ENSG00000232380
PISRT1	ENSG00000281473
ATG101	ENSG00000123395
CLDN18	ENSG00000066405
AC073465.3	ENSG00000236832
AL355388.1	ENSG00000224276
AAAS	ENSG00000094914
HLA-G	ENSG00000204632
DDX39BP1	ENSG00000233677
AC006548.2	ENSG00000270226
AL049734.2	ENSG00000230973
AC119396.1	ENSG00000263264
HLA-J	ENSG00000204622
HCG4P8	ENSG00000229142
MRPS22	ENSG00000175110
AC239600.1	ENSG00000271021
AC112702.1	ENSG00000279882
AC087190.3	ENSG00000261392
AC124303.1	ENSG00000270523
AC124303.2	ENSG00000280234
AC079807.1	ENSG00000226473
AC003005.2	ENSG00000268266
RBFOX2	ENSG00000277564
OR5BH1P	ENSG00000242610
KCNG4	ENSG00000168418
XKRX	ENSG00000182489
FAM74A4	ENSG00000274583
AC105254.2	ENSG00000271302
LCN10	ENSG00000187922
FO704657.1	ENSG00000272004
AL121894.1	ENSG00000225056
PSMB8-AS1	ENSG00000234365
AL445437.1	ENSG00000279778
AC007688.3	ENSG00000256011
NPM1P17	ENSG00000242070
DNAJC16	ENSG00000116138
EEF1A1P42	ENSG00000277043
ECI2	ENSG00000198721
AC117440.1	ENSG00000243886
LINC00240	ENSG00000224843
AC025431.1	ENSG00000259285
AC108462.1	ENSG00000233553
XRCC1	ENSG00000073050
AC106794.2	ENSG00000251112
CDIPT	ENSG00000103502
AL121878.1	ENSG00000238223
AL160290.2	ENSG00000230131
AC118469.1	ENSG00000232918
LINC01044	ENSG00000282737
CSTF2	ENSG00000101811
AL441943.1	ENSG00000226694
EXTL2	ENSG00000162694
CR759960.1	ENSG00000223798
TRMT61B	ENSG00000171103
AF274854.1	ENSG00000239429
SALRNA1	ENSG00000258952
BMI1	ENSG00000168283
PSMD10	ENSG00000101843
UPK1B	ENSG00000114638
AL512622.1	ENSG00000235010
PRSS8	ENSG00000052344
AC090312.1	ENSG00000264388
COMMD3	ENSG00000148444
KRT8P47	ENSG00000271647
AWAT2	ENSG00000147160
MRPS16	ENSG00000182180
KCNQ5	ENSG00000185760
Z95327.3	ENSG00000275320
HLA-P	ENSG00000261548
KNOP1P4	ENSG00000232422
PCDH9	ENSG00000184226
INSRR	ENSG00000027644
CHERP	ENSG00000085872
RPL12P20	ENSG00000239627
XIRP2-AS1	ENSG00000254552
AC092601.1	ENSG00000225182
ADGRB3	ENSG00000135298
RRAS	ENSG00000126458
AC233300.1	ENSG00000279155
AC024075.2	ENSG00000269044
VPS35P1	ENSG00000260809
EIF2B2	ENSG00000119718
C21orf59	ENSG00000159079
MCCD1P1	ENSG00000224538
PSTPIP1	ENSG00000140368
AL592436.1	ENSG00000270631
GJD2	ENSG00000159248
AC026250.1	ENSG00000245522
FGF7P4	ENSG00000216829
LINC01070	ENSG00000282647
AC015969.1	ENSG00000203395
CCT6P1	ENSG00000228409
AC104057.1	ENSG00000230386
GOLGA6L2	ENSG00000174450
STIM2	ENSG00000109689
RANBP6	ENSG00000137040
CCPG1	ENSG00000260916
AC005261.3	ENSG00000268678
LINC01910	ENSG00000266278
AL355860.1	ENSG00000283324
DMRTC1	ENSG00000269502
RPS27AP6	ENSG00000224800
AC005261.5	ENSG00000268723
FAM236A	ENSG00000275520
PDXDC2P-NPIPB14P	ENSG00000196696
AC098679.1	ENSG00000248429
FTLP2	ENSG00000232368
AC104695.2	ENSG00000270210
P4HA1	ENSG00000122884
MORF4L1P4	ENSG00000225133
RPL7P5	ENSG00000241562
AC023162.1	ENSG00000248659
HLA-F	ENSG00000204642
PGAP1	ENSG00000197121
ADCY7	ENSG00000121281
CSTL1	ENSG00000125823
OR12D2	ENSG00000280236
AL358876.2	ENSG00000233645
MTMR12	ENSG00000150712
PCDH20	ENSG00000280165
AL160413.1	ENSG00000275923
AL670379.10	ENSG00000271154
AL121899.1	ENSG00000226644
TPT1P14	ENSG00000235929
DAB1-AS1	ENSG00000226759
AP001439.1	ENSG00000224541
CTNND2	ENSG00000169862
NPIPB4	ENSG00000185864
AL359697.1	ENSG00000279623
GPR119	ENSG00000147262
CNTN4-AS2	ENSG00000227588
AC008134.1	ENSG00000234594
MRPS36	ENSG00000278461
AC136428.3	ENSG00000261153
LRRC37A	ENSG00000278742
BORCS5	ENSG00000165714
AC012615.6	ENSG00000267244
AL445984.1	ENSG00000283130
AP000350.4	ENSG00000251357
PARD3-AS1	ENSG00000226386
AL132796.3	ENSG00000278990
AL138889.1	ENSG00000233183
ACTBP13	ENSG00000234667
LINC01016	ENSG00000249346
EFCAB14-AS1	ENSG00000228237
LINC00489	ENSG00000225759
AC053527.1	ENSG00000250220
AC136944.6	ENSG00000282927
LINC01856	ENSG00000237574
TMEM183AP1	ENSG00000225248
AL390254.1	ENSG00000258866
RPL19P16	ENSG00000236762
AL121612.2	ENSG00000274379
LINC02113	ENSG00000249515
AC022447.2	ENSG00000248624
MPV17L	ENSG00000156968
TRBV10-1	ENSG00000282618
IFIT2	ENSG00000119922
AC079779.2	ENSG00000228643
MTOR	ENSG00000198793
C2orf88	ENSG00000187699
LINC02023	ENSG00000239205
AC008175.2	ENSG00000273589
SLC9A4	ENSG00000180251
APOBEC3A	ENSG00000262156
AC011604.2	ENSG00000257046
AL022318.3	ENSG00000262453
SLCO1B7	ENSG00000205754
MSTN	ENSG00000138379
TXNDC12-AS1	ENSG00000228369
AC011755.1	ENSG00000279512
AC011451.1	ENSG00000267510
OR7H1P	ENSG00000226480
FBP1	ENSG00000165140
TMC4	ENSG00000274384
MAZ	ENSG00000103495
AC011243.1	ENSG00000223430
OR7E25P	ENSG00000187847
ZEB2	ENSG00000169554
MRPL49P2	ENSG00000253934
ZNF317	ENSG00000130803
AC010974.1	ENSG00000230065
ADAMTS7P1	ENSG00000281976
CDC27P1	ENSG00000233786
AL365205.2	ENSG00000268745
AC097532.1	ENSG00000230803
TOMM6	ENSG00000214736
AL365205.1	ENSG00000124593
AC036164.1	ENSG00000263017
GNL3L	ENSG00000130119
NXN	ENSG00000167693
TTTY15	ENSG00000233864
ITIH1	ENSG00000055957
FAM161B	ENSG00000156050
PRKX	ENSG00000183943
CXorf51A	ENSG00000224440
AL157402.1	ENSG00000223881
CAMSAP3	ENSG00000076826
GNMT	ENSG00000124713
PPP5C	ENSG00000011485
AP000695.2	ENSG00000233818
AC108729.2	ENSG00000243518
NAPA-AS1	ENSG00000268061
AC009963.1	ENSG00000227270
AC108479.1	ENSG00000233205
SRSF12	ENSG00000154548
AL356580.1	ENSG00000270725
KIF18A	ENSG00000121621
AC073548.1	ENSG00000279861
AC009158.1	ENSG00000231876
FAF2P1	ENSG00000228759
LILRP1	ENSG00000277570
AL035425.3	ENSG00000261409
CLSPN	ENSG00000092853
CCDC160	ENSG00000203952
AP000959.1	ENSG00000234034
AP000705.1	ENSG00000231136
AC110760.3	ENSG00000250315
AC008741.1	ENSG00000259955
ZKSCAN2	ENSG00000155592
LMAN1	ENSG00000074695
KRTAP1-5	ENSG00000221852
HOMER2P2	ENSG00000282601
HRG	ENSG00000113905
RNF220	ENSG00000187147
AL022721.1	ENSG00000227154
FAM83F	ENSG00000133477
RPL17P11	ENSG00000233445
AL135938.1	ENSG00000235208
RPLP0P1	ENSG00000226229
AC090774.4	ENSG00000266369
AL606662.1	ENSG00000225384
AC011373.1	ENSG00000272239
NFIA-AS2	ENSG00000237928
GLS2	ENSG00000135423
AL713923.1	ENSG00000234712
RILP	ENSG00000274145
FAM35DP	ENSG00000189014
HTATSF1	ENSG00000102241
AL138895.1	ENSG00000235119
PGM2	ENSG00000169299
AF107885.2	ENSG00000259103
AC108022.1	ENSG00000239532
AC021752.1	ENSG00000273674
RAX	ENSG00000134438
IQCC	ENSG00000160051
LRRC7	ENSG00000033122
AC135178.2	ENSG00000263809
AC008147.2	ENSG00000257298
FZD8	ENSG00000177283
OCIAD2	ENSG00000145247
THAP7	ENSG00000184436
AC004702.1	ENSG00000263494
AC135178.4	ENSG00000266279
AC087499.3	ENSG00000226521
ZNF114	ENSG00000178150
AL109917.1	ENSG00000231050
AL500522.1	ENSG00000225970
AL157359.2	ENSG00000232193
DHX9	ENSG00000135829
AP001627.1	ENSG00000225731
AC005291.1	ENSG00000264067
KLHL14	ENSG00000197705
AC012123.1	ENSG00000228835
AC008269.1	ENSG00000229321
EID2B	ENSG00000176401
SPACA1	ENSG00000118434
TAP2	ENSG00000225967
AL445670.1	ENSG00000277103
ARHGEF15	ENSG00000198844
AK3P2	ENSG00000282669
FGFBP2	ENSG00000137441
TTN	ENSG00000155657
CR759762.1	ENSG00000228921
TRIM26BP	ENSG00000249434
LIN7B	ENSG00000104863
SLC26A5	ENSG00000170615
ZBTB8OS	ENSG00000176261
AC135178.6	ENSG00000271029
IFIT1P1	ENSG00000215515
SRSF9P1	ENSG00000214867
AC092171.4	ENSG00000272953
GAS2L1P2	ENSG00000228376
FGFR3	ENSG00000068078
HIST2H2AC	ENSG00000184260
MIPEPP3	ENSG00000233325
IGHD3-3	ENSG00000282754
AC104563.1	ENSG00000240036
AC083801.2	ENSG00000260377
DSG3	ENSG00000134757
LDHA	ENSG00000134333
LINC00703	ENSG00000224382
AC095033.1	ENSG00000230427
ALG14	ENSG00000172339
PRRT1	ENSG00000235956
HIST2H4A	ENSG00000270882
ZNF610	ENSG00000167554
IGHD1-7	ENSG00000282495
ABCB4	ENSG00000005471
LINC00702	ENSG00000233117
BX927141.1	ENSG00000231197
HCG4P8	ENSG00000224801
IGHD3-9	ENSG00000281939
AL117337.1	ENSG00000226447
LINC01046	ENSG00000233405
IGHD3-10	ENSG00000282373
AC025822.2	ENSG00000236990
ETV7	ENSG00000010030
SPAG4	ENSG00000061656
AL590552.1	ENSG00000279790
LINC01994	ENSG00000241098
LZTS1-AS1	ENSG00000253733
MT1JP	ENSG00000255986
HNRNPA1P34	ENSG00000213049
ATP6V1G1P7	ENSG00000230474
AC009039.2	ENSG00000279779
LINC01220	ENSG00000259687
AC017104.5	ENSG00000283491
KRT12	ENSG00000187242
HLA-P	ENSG00000259930
AC008592.5	ENSG00000272021
LINC01554	ENSG00000236882
AC105942.1	ENSG00000235501
PCGF1	ENSG00000115289
TEX44	ENSG00000177673
AC023403.1	ENSG00000253164
AL024509.3	ENSG00000235733
KCTD7	ENSG00000243335
KATNBL1P5	ENSG00000271108
RNF5	ENSG00000228907
PIP5K1A	ENSG00000143398
CFB	ENSG00000204359
RABGEF1	ENSG00000154710
TMEM99	ENSG00000167920
AC046168.2	ENSG00000259420
AC006001.2	ENSG00000226824
GTF2H2	ENSG00000275045
RNF38	ENSG00000137075
SUPV3L1	ENSG00000156502
FO393408.1	ENSG00000231110
LINC00710	ENSG00000229240
KRT28	ENSG00000173908
NFU1	ENSG00000169599
AL591684.1	ENSG00000224919
AL121944.1	ENSG00000272009
AL359091.4	ENSG00000273186
C20orf141	ENSG00000258713
BUD31P2	ENSG00000229661
AF130417.1	ENSG00000227330
POLR2C	ENSG00000102978
CCNA2	ENSG00000145386
ATP6V0CP3	ENSG00000213435
AL121914.1	ENSG00000228601
HIST2H2BF	ENSG00000203814
AL353996.1	ENSG00000265853
AC026461.3	ENSG00000260823
DLG3-AS1	ENSG00000231651
ATL2	ENSG00000119787
AL355075.5	ENSG00000259162
CR788234.1	ENSG00000228202
CCNY	ENSG00000108100
AL117336.3	ENSG00000271335
IFT140	ENSG00000187535
AC005224.1	ENSG00000231595
AC005255.1	ENSG00000256210
SNHG3	ENSG00000242125
HLA-DOA	ENSG00000204252
AC008440.2	ENSG00000232220
AC006511.2	ENSG00000255581
AL353795.3	ENSG00000279608
LINC01015	ENSG00000226687
CR759790.1	ENSG00000249663
TFPT	ENSG00000276504
TMEM86B	ENSG00000180089
SNRNP70	ENSG00000104852
AC243772.1	ENSG00000226500
AL353997.4	ENSG00000267492
AC008758.2	ENSG00000234848
MTATP6P27	ENSG00000234003
PTGS1	ENSG00000095303
OACYLP	ENSG00000224367
CBR3-AS1	ENSG00000236830
AKAP10	ENSG00000108599
AC010326.2	ENSG00000269476
SYNE3	ENSG00000176438
AC005225.3	ENSG00000258695
PPA2	ENSG00000138777
AC015563.2	ENSG00000264982
DNAJA1	ENSG00000086061
AL133279.3	ENSG00000259998
SEMA5B	ENSG00000082684
AC015726.2	ENSG00000276406
TUBB1	ENSG00000101162
AC007547.2	ENSG00000239805
IPO5	ENSG00000065150
GPCPD1	ENSG00000125772
RBM5-AS1	ENSG00000281691
GON7	ENSG00000275619
AL132838.3	ENSG00000280562
AC093871.1	ENSG00000251048
AL161658.1	ENSG00000280229
AC106870.1	ENSG00000197644
MAD2L1BP	ENSG00000124688
CARMIL2	ENSG00000159753
CHD4	ENSG00000111642
AC129507.5	ENSG00000263267
NCOA5	ENSG00000124160
FAM174B	ENSG00000185442
AC008687.3	ENSG00000268287
AC106028.3	ENSG00000260361
LIX1L	ENSG00000271601
PLIN2	ENSG00000147872
AP001120.2	ENSG00000267143
AD000671.1	ENSG00000188223
AP000432.2	ENSG00000279648
AC134026.1	ENSG00000279305
MAEL	ENSG00000143194
STARD7-AS1	ENSG00000204685
AC100770.1	ENSG00000255454
AC004386.2	ENSG00000226515
AL606469.1	ENSG00000224215
TBCD	ENSG00000278759
C4A-AS1	ENSG00000238170
AC231759.1	ENSG00000276474
RBMXL1	ENSG00000213516
AC098850.2	ENSG00000264673
TRUB2	ENSG00000167112
LINC02167	ENSG00000261122
AC092692.1	ENSG00000279349
AL645933.1	ENSG00000233902
AC004678.1	ENSG00000275468
CDK2AP2P2	ENSG00000237451
AC004678.2	ENSG00000279653
AL157884.2	ENSG00000231193
AC104365.1	ENSG00000267476
AC116634.1	ENSG00000248601
OTUD4	ENSG00000164164
EEF1AKMT2	ENSG00000203791
LYZL1	ENSG00000120563
MTCL1P1	ENSG00000226554
ANXA10	ENSG00000109511
CRISP2	ENSG00000124490
AP001180.6	ENSG00000266470
AC092325.1	ENSG00000259791
AL161725.2	ENSG00000228115
NRAP	ENSG00000197893
TUBA3E	ENSG00000152086
AC080078.2	ENSG00000270750
MRPS35P3	ENSG00000270192
FZR1	ENSG00000105325
CCL8	ENSG00000108700
C2orf69P1	ENSG00000261046
BSNDP2	ENSG00000274973
NAPSA	ENSG00000131400
AL121839.4	ENSG00000282241
AL121839.3	ENSG00000282153
ZNF134	ENSG00000213762
HSPE1P8	ENSG00000217897
AC010197.1	ENSG00000256615
AL132639.2	ENSG00000258940
C9orf66	ENSG00000183784
AC093909.7	ENSG00000278974
AL157777.2	ENSG00000220240
AC133485.1	ENSG00000260344
MAP4K5	ENSG00000012983
COL6A6	ENSG00000206384
AL021026.1	ENSG00000225243
AC093909.1	ENSG00000180015
NRROS	ENSG00000174004
AC093909.6	ENSG00000275826
RIMS4	ENSG00000101098
AC113404.2	ENSG00000251668
HMGN2P4	ENSG00000249014
ABCC4	ENSG00000125257
PDCD5P2	ENSG00000251107
CD200	ENSG00000091972
GAPDHS	ENSG00000105679
SP8	ENSG00000164651
AC096577.1	ENSG00000248373
AP001099.1	ENSG00000265728
AL157400.3	ENSG00000235100
AC093424.1	ENSG00000270457
AC097520.1	ENSG00000280056
SULT1A2	ENSG00000197165
TRBJ2-1	ENSG00000282488
AC073347.1	ENSG00000230936
IMPDH1P11	ENSG00000261647
OR7E23P	ENSG00000228433
LINC01517	ENSG00000232624
LINC00391	ENSG00000238230
HENMT1	ENSG00000162639
OR2AM1P	ENSG00000236110
MIR133A1HG	ENSG00000265142
AL137100.1	ENSG00000258758
RPL3P3	ENSG00000243388
AC007218.1	ENSG00000260362
AL365361.1	ENSG00000259834
IRF3	ENSG00000126456
ABHD3	ENSG00000158201
AC093157.1	ENSG00000233184
THOC2	ENSG00000125676
CEACAM19	ENSG00000186567
FERP1	ENSG00000232149
C12orf80	ENSG00000257137
RPS10P2	ENSG00000213950
AC005514.1	ENSG00000279599
AC007221.1	ENSG00000260071
LINC01195	ENSG00000261075
AC217779.1	ENSG00000280735
AC105265.1	ENSG00000239350
AC090125.1	ENSG00000263655
AL353150.1	ENSG00000224945
PAICSP3	ENSG00000226840
CR769775.4	ENSG00000284471
FLNB	ENSG00000136068
NFIC	ENSG00000141905
AC079062.1	ENSG00000263711
HLA-DOB	ENSG00000243496
CSPG4P2Y	ENSG00000244231
PSAT1P2	ENSG00000232144
LINC02224	ENSG00000249203
FGF10-AS1	ENSG00000248464
TUBGCP3	ENSG00000282003
LINC01908	ENSG00000265374
ADAMTS17	ENSG00000140470
KIR2DL2	ENSG00000276731
AC091013.1	ENSG00000246820
AC084855.1	ENSG00000254744
RPS10	ENSG00000124614
CST1	ENSG00000170373
ANP32AP1	ENSG00000259516
TCF23	ENSG00000163792
AC069272.1	ENSG00000250354
ZNRD1	ENSG00000066379
AC246817.1	ENSG00000253853
PKN2-AS1	ENSG00000237505
AC090957.1	ENSG00000230172
AC007064.3	ENSG00000237835
ASIC2	ENSG00000108684
AC011824.2	ENSG00000265125
AC003687.1	ENSG00000264598
POLR2I	ENSG00000105258
AL132821.1	ENSG00000275142
AD001527.2	ENSG00000279504
ABCB10P3	ENSG00000261524
GPC6-AS1	ENSG00000236520
RAB9AP5	ENSG00000231423
ABCD3	ENSG00000117528
LINC01158	ENSG00000233639
AC138207.8	ENSG00000266865
AC104164.2	ENSG00000232407
AL713851.2	ENSG00000237500
GPRC5A	ENSG00000013588
AL645939.1	ENSG00000213880
AC138057.1	ENSG00000243903
TUBB4AP1	ENSG00000228466
HLA-L	ENSG00000242227
SMIM7	ENSG00000214046
LINC01345	ENSG00000226374
AL136139.1	ENSG00000271245
LINC02014	ENSG00000248243
TRAPPC2P9	ENSG00000232845
TRBV29-1	ENSG00000282628
AC024075.1	ENSG00000267904
EYA2	ENSG00000064655
BX088702.1	ENSG00000277598
LINC01103	ENSG00000234781
CR848007.3	ENSG00000273900
TRIM60P19	ENSG00000235737
TK2	ENSG00000166548
AP000365.1	ENSG00000267338
TPTEP1	ENSG00000100181
TRBV28	ENSG00000282812
AGKP1	ENSG00000226555
PAICS	ENSG00000128050
SLC25A51P1	ENSG00000220483
AC009884.1	ENSG00000253335
TRBV22-1	ENSG00000282036
AC087463.2	ENSG00000260959
TAF5	ENSG00000148835
AL662860.1	ENSG00000229274
FPR1	ENSG00000171051
MAS1L	ENSG00000204687
MYOM2	ENSG00000036448
AC133561.4	ENSG00000261197
AL356379.1	ENSG00000236505
LINC00613	ENSG00000248330
AL357562.1	ENSG00000280142
AC009974.1	ENSG00000272555
IFI44L	ENSG00000137959
TARS2P1	ENSG00000248104
SEPT7P3	ENSG00000226102
HTR2C	ENSG00000147246
AC107463.1	ENSG00000248434
LINC00269	ENSG00000215162
PIGB	ENSG00000069943
DCLK1	ENSG00000133083
CHST9	ENSG00000154080
ETHE1	ENSG00000105755
AL442663.1	ENSG00000239544
Z98882.2	ENSG00000282485
AL442663.4	ENSG00000259015
PRNT	ENSG00000180259
LINC00969	ENSG00000282953
AC099670.1	ENSG00000213421
TRIM5	ENSG00000132256
AC112482.1	ENSG00000243016
AC104532.2	ENSG00000267571
AC104073.3	ENSG00000277544
TOR4A	ENSG00000198113
AC018926.1	ENSG00000274765
WWC2-AS1	ENSG00000251128
AQP4	ENSG00000171885
KBTBD11	ENSG00000176595
AC019257.2	ENSG00000270988
AC010492.1	ENSG00000274345
AC010492.3	ENSG00000277190
HLA-DQB2	ENSG00000228254
FAM162A	ENSG00000114023
AC025750.1	ENSG00000215263
AC243654.1	ENSG00000273965
ZNF304	ENSG00000131845
LAIR2	ENSG00000277335
LINC02284	ENSG00000259719
AC106734.1	ENSG00000260797
AC104151.1	ENSG00000261833
AL354810.1	ENSG00000273550
FAM236D	ENSG00000225396
AC010649.1	ENSG00000267448
AC015938.1	ENSG00000282028
POTEH	ENSG00000198062
AL354696.2	ENSG00000278390
AC022069.1	ENSG00000264911
NNT	ENSG00000112992
AC245748.1	ENSG00000267173
AC105252.1	ENSG00000250191
HIRA	ENSG00000100084
ZNF618	ENSG00000157657
AC079380.1	ENSG00000251388
NCK1-AS1	ENSG00000239213
CHRD	ENSG00000090539
AL592301.1	ENSG00000227512
NDUFA8	ENSG00000119421
PABPC4L	ENSG00000254535
AC019257.5	ENSG00000282260
RPL31P63	ENSG00000236735
CST11	ENSG00000125831
KBTBD11	ENSG00000273645
AC105430.1	ENSG00000261313
HLA-DPA2	ENSG00000227286
COX6CP12	ENSG00000234463
OFD1P17	ENSG00000228212
AC019257.3	ENSG00000282053
PFDN5	ENSG00000123349
PES1P1	ENSG00000248191
AC096992.2	ENSG00000273486
TSPAN6	ENSG00000000003
COL11A2P1	ENSG00000228164
AC109830.1	ENSG00000251199
KBTBD11-OT1	ENSG00000282334
AC099511.1	ENSG00000260223
SLC35G2	ENSG00000168917
AC127032.1	ENSG00000281642
RPL18P13	ENSG00000244485
TRIM40	ENSG00000233931
AL109954.2	ENSG00000273838
DNAJC19P4	ENSG00000225310
AC127032.2	ENSG00000281815
AC010528.1	ENSG00000260983
LINC02316	ENSG00000258912
HINT2P1	ENSG00000230398
HMGB3P30	ENSG00000213652
AL929410.1	ENSG00000228827
CST12P	ENSG00000226344
LINC02328	ENSG00000258733
HLA-DQB2	ENSG00000232629
AC084809.2	ENSG00000236377
IPO7P1	ENSG00000232951
EEF1A1P34	ENSG00000233324
HTT	ENSG00000197386
OR10A6	ENSG00000279000
CNTN4	ENSG00000144619
AL929410.2	ENSG00000237528
OR2H1	ENSG00000204688
AL669970.1	ENSG00000223795
OR10A3	ENSG00000170683
TPMTP3	ENSG00000232562
BUB3	ENSG00000154473
AC239585.2	ENSG00000279750
AC112498.1	ENSG00000236929
NLRP10	ENSG00000182261
AC239585.1	ENSG00000182776
IL3RA	ENSG00000185291
AC073316.2	ENSG00000231892
STARD8	ENSG00000130052
AL669970.3	ENSG00000228877
AL669970.2	ENSG00000227150
AC010624.2	ENSG00000267890
ARPC4-TTLL3	ENSG00000250151
AL096870.1	ENSG00000258973
CST8	ENSG00000125815
LINC01620	ENSG00000168746
ADCY4	ENSG00000129467
MPND	ENSG00000008382
FLJ16779	ENSG00000275620
AL109628.2	ENSG00000259121
GEN1	ENSG00000178295
ABCA4	ENSG00000198691
SEC23A-AS1	ENSG00000258651
NKAIN4	ENSG00000101198
RPL23AP1	ENSG00000239257
AL109628.1	ENSG00000258591
HLA-F-AS1	ENSG00000214922
RPL39	ENSG00000198918
TGDS	ENSG00000088451
SNRPN	ENSG00000128739
AC108156.1	ENSG00000249752
AC080129.1	ENSG00000229964
NEURL1	ENSG00000107954
AC022762.1	ENSG00000254444
OR52B1P	ENSG00000180909
OR56B4	ENSG00000180919
HHIP-AS1	ENSG00000248890
AC007608.3	ENSG00000260249
Z84485.1	ENSG00000246982
FAM102B	ENSG00000162636
SMC5-AS1	ENSG00000268364
RBMY2XP	ENSG00000234399
ACSBG2	ENSG00000130377
RNF168	ENSG00000163961
AC011471.4	ENSG00000284490
AC011471.1	ENSG00000267415
AC069366.1	ENSG00000263368
PAQR3	ENSG00000163291
RPS2P4	ENSG00000196183
AC112219.1	ENSG00000242618
AC024559.1	ENSG00000238043
KCNA2	ENSG00000177301
ANKRD44-IT1	ENSG00000236977
ATP5G2P3	ENSG00000230482
AC006504.2	ENSG00000266977
KRT18P35	ENSG00000215606
SOCS5P3	ENSG00000235805
LINC00662	ENSG00000261824
TRMT5	ENSG00000126814
CNGA2	ENSG00000183862
AL357518.1	ENSG00000271897
MAP3K19	ENSG00000176601
AL390038.1	ENSG00000224698
AL355388.2	ENSG00000273002
LY6G5C	ENSG00000204428
AC023790.2	ENSG00000255621
KLHL26	ENSG00000167487
RSL24D1P2	ENSG00000230595
TCEA2	ENSG00000171703
DNAH5	ENSG00000039139
FAM78A	ENSG00000126882
KCNA10	ENSG00000143105
AL354920.1	ENSG00000254473
MEF2C-AS2	ENSG00000245864
KRT8P30	ENSG00000224928
BCRP5	ENSG00000235062
AC097468.2	ENSG00000235024
ZNF560	ENSG00000198028
ZNF254	ENSG00000213096
MFSD6	ENSG00000151690
HNRNPA1P45	ENSG00000259411
AC093388.1	ENSG00000272979
AC092279.1	ENSG00000268362
BNIP3P40	ENSG00000268058
PRR30	ENSG00000186143
AC246817.2	ENSG00000254319
PTPRG	ENSG00000144724
S1PR3	ENSG00000213694
KHDC1P1	ENSG00000251360
AL772202.1	ENSG00000228658
CR753846.1	ENSG00000234331
AC068058.1	ENSG00000234677
AC027228.3	ENSG00000279373
TMEM108	ENSG00000144868
AL133255.1	ENSG00000272312
APBA1	ENSG00000107282
AC012653.1	ENSG00000259477
CENPE	ENSG00000138778
GOLGA8F	ENSG00000153684
HNRNPA1P43	ENSG00000214204
APLF	ENSG00000169621
